uuid,Короткий Адрес,Площадь,Кол-во Комнат,Этаж Квартиры,Ремонт,Экспозиция
0f46051c-1b51-4a00-b344-a1a37e42af08,"Космонавтов, 61В",69,3,16,Косметический,1643
fbd47618-2d4b-4a6c-ba17-f45bb4c95cd7,"Курынова, 4",48,2,14,Косметический,1548
773296c4-ac2b-45dd-ba0c-b49d95182e69,"Краснококшайская, 64",58,2,6,Без отделки,1408
7a4e6960-3369-4558-9216-ce9002aa5a5f,"Аббасова, 10",34,1,2,Нет информации,1479
ab0edd7d-a427-4069-a949-5746b04fa202,"Урманче, 5",49,1,11,Евроремонт,1911
50c1de76-91dc-4a12-80da-6a63f745b5ef,"Мавлютова, 30",28,1,5,Косметический,1761
6e061a49-35eb-4a24-9a65-0541302a2981,"Батыева, 19",50,2,10,Косметический,1818
8defd187-cb31-4926-b43a-c2de4b123b42,"Ботаническая, 14",19,1,4,Косметический,1434
59043474-bcc5-4eb4-88ff-eb1a120dedab,"Оренбургский, 138Б",29,1,4,Косметический,1761
54847213-3512-4e98-86e6-498234aa8b0c,"Ямашева, 71",88,5,10,Косметический,1789
f6ff6847-78ba-493d-97e9-250c85dbf822,"Сиберово Жк, 1",80,3,5,Евроремонт,1911
68f32972-09f7-4e98-b0f5-7160abcff267,"Вахитова, 10",115,3,6,Евроремонт,1900
33c382fc-24f9-4118-af4a-552cecdf48a2,"Кошевого, 16",27,1,3,Евроремонт,1750
6c5c437a-4af4-43e1-825f-df3f870c61c8,"Такташа, 2",90,2,6,Евроремонт,1731
d6f7b52c-f3a3-4b84-af81-4a1de11c62c7,"Минская, 12",39,1,5,Евроремонт,1653
d462cfda-1d51-4712-8d8e-c822f2d85dd1,"Терегулова, 6А",72,2,4,Нет информации,1596
c8fdbb40-ef4e-4ac9-a1f9-128746e746c5,"Тэцевская, 4Д",38,2,6,Евроремонт,1762
779306b0-552f-4209-880f-be7b763f218f,"Татарстан, 49",34,1,1,Косметический,1731
4a329c66-e6e0-45df-9d70-fdad028a61f2,"Ямашева, 56",34,1,2,Косметический,1395
be3ea798-299f-4b6a-a8ec-cc8cd85ff153,"Батталовых, 20/1",29,1,6,Без отделки,1498
c5ab4fc3-c5bb-40ba-ab50-f25262afc006,"Чистопольская, 71Б",108,3,4,Без отделки,1579
20705a05-3e25-402d-9e95-2ec6c381ec0f,"Салимжанова, 14",43,2,7,Нет информации,1434
b3dabc74-e64b-4873-8a9d-1d8e77741e12,"Победы, 47",18,1,4,Евроремонт,1817
e14d54f7-d0fb-4a51-9d45-39fda30dabdb,"Гайнутдинова, 26",55,2,16,Косметический,1761
c4564b37-fa2e-42be-9247-c6c799087318,"Р.Гареева, 111 К1",31,1,9,Евроремонт,1535
1f67f819-b1d8-46c2-9de5-c485d20b8b3a,"Меридианная, 13",43,2,1,Косметический,1407
7f355b6d-d993-4d31-ae57-12ae91287245,"Мира, 62 К1",34,1,9,Без отделки,1620
74e5d05e-8a39-4379-b33d-d7d2f21ab44c,"Мира, 62 К1",34,1,10,Евроремонт,1731
5430653f-2780-4668-b88f-e9f7a349d189,"Ноксинский спуск, 41",35,1,9,Евроремонт,1883
186398f6-fa7a-41c1-862e-d9ff742a1c1a,"Фучика, 125",34,1,5,Косметический,1713
cbfd5ac2-1b65-44e3-9c9a-fe9a4271d748,"Коллективная, 27",12,1,1,Евроремонт,1407
33e7b1e2-6c48-4469-9688-b3be43dad657,"Ф.Амирхана, 25",50,2,7,Евроремонт,1394
4ec6a051-f104-4549-a006-536c01f0d52e,"Дачная, 9",73,4,3,Евроремонт,1911
0fdec25e-c4db-4bb9-87db-61de1f6f79e0,"Батыева, 5",60,2,4,Евроремонт,1638
afeb8a48-0bcf-49a1-bbde-655709d788ed,"Чистопольская, 68",56,1,9,Косметический,1547
5aa10ade-5fca-4acc-9010-0386892d2e3a,"Королева, 73",17,1,1,Евроремонт,1479
879c8249-9b07-4358-89fc-f61251de95a1,"Победы, 100",23,1,1,Евроремонт,1434
e27b6924-93ab-45ac-aefa-7df3d9d047a8,"Рахлина, 13",39,1,17,Косметический,1761
b09cb35c-6b6d-44de-b07f-db96eb662cdc,"Ямашева, 61",54,2,11,Косметический,1631
c84863ec-f235-44dd-ba80-552a39d7d939,"Гали, 2А",28,1,5,Без отделки,1818
5b3a79b5-9610-408c-8c29-aded531dc1a8,"Лаврентьева, 28",37,1,1,Евроремонт,1761
e8530e9b-63bd-4c48-b3ab-ab66c46abd0f,"Сказочный Лес Жилой Комплекс, 4.1",36,1,11,Без отделки,1433
c51464d9-f583-45da-94d2-0e6d75c70e8f,"Лево-Булачная, 50А",82,3,2,Косметический,1547
57586008-e221-4506-9e70-a5c524fa2434,"Химиков, 45",12,1,1,Косметический,1911
f7ca11f0-38fb-49c8-82e9-9bbccfab3697,"Такташа, 119",63,2,14,Косметический,1678
8cf0eba5-3173-48c4-a226-08463a434703,"Серова, 48",60,2,7,Без отделки,1395
c428c34c-e2b5-446c-b21f-c34cb1ddaf71,"Новаторов, 8А",61,3,2,Без отделки,1434
959b400f-8bfa-42c3-8f0e-d5f0bbf53f0e,"Халева, 15",31,1,1,Косметический,1679
0dc45fc5-b326-476c-8282-e207dea1c93c,"Терегулова, 8Б",70,2,13,Евроремонт,1667
09a5807b-6194-4ef3-8dcf-ab9074e052ca,"Меридианная, 15",19,1,1,Евроремонт,1775
9972ad95-770a-4653-b629-5361bb2a8e32,"Аббасова, 3",53,2,8,Евроремонт,1911
4449a6ca-62d5-44dd-9dde-b0bb94c25694,"Ямашева, 73",36,1,10,Косметический,1517
0129cd46-a9a9-489e-9361-becbe601d18f,"Ахунова, 2",63,3,7,Евроремонт,1875
f85a519f-be9a-445a-9122-dc3d76a2c8ae,"Ямашева, 65",19,1,1,Косметический,1579
849418b9-9a5b-4d1b-8f4a-59fedcab4968,"Курынова, 4 К3",30,1,19,Без отделки,1579
f086f29c-5514-4298-8b98-0a9e4d8665e5,"Фучика, 127",34,1,10,Евроремонт,1617
17dc87fd-83bc-42d9-8d34-f1a27141a7ef,"Тэцевская, 4Е",29,1,5,Без отделки,1731
1bb3e014-4858-41b5-ba5a-0cee80649a92,"Победы, 124",35,1,8,Косметический,1679
f721fa6a-f7fb-4f3f-afc0-05e644edef37,"Ямашева, 69",62,2,2,Евроремонт,1789
552796ca-06c7-4bc4-ac28-7ad58f5490f8,"Р.Гареева, 105Б",51,2,3,Без отделки,1609
93d0dd23-cd35-46d7-92f4-fa5703b65abc,"Камалеева, 30",70,2,5,Без отделки,1608
c407c822-08d1-4f96-81d2-c9cb481de16d,"Р.Гареева, 105Б",34,1,3,Без отделки,1609
c0cb624c-c808-4089-beaa-cef5c95e0d73,"Батталовых, 20А",32,1,5,Без отделки,1818
f4a2317a-91b4-4efc-bee1-a106993e6c1a,"Тэцевская, 4В",47,1,6,Евроремонт,1666
35bc9303-c112-4535-b3b5-cfc181db6b4c,"Камалеева, 34Б",52,2,17,Косметический,1373
a3d905e6-5beb-4eb3-8b8e-856e0d13ee8e,"2-я Азинская, 1В",63,2,6,Косметический,1852
3d7bfeab-e2c2-44ef-80f2-45f32afb0fec,"Аметьевская магистраль, 16 К3",73,3,21,Евроремонт,1789
67a3206b-4de0-4a22-b6e6-cf7be902c426,"Камалеева, 30",94,3,14,Евроремонт,1372
07bd970d-9d09-4571-85af-4e3234af3202,"Толбухина, 13",40,1,9,Косметический,1681
a90127f0-f434-46a3-a325-62b8ec1dfcaf,"Аббасова, 10",36,1,10,Евроремонт,1631
506b9def-7657-46a4-a35a-b8cfa78812a4,"Сибирский, 13",74,2,5,Евроремонт,1729
f5dd58b7-b7f0-4f5d-a6b0-e1eae8d112db,"Урам, 1 К К3",39,1,7,Без отделки,1730
9e8551d3-f3f9-4fa6-9d19-e995c1c14f82,"Победы, 139 К2",42,2,3,Евроремонт,1608
1f32e85f-a7cb-4f36-9c16-d0233ef10d90,"Завойского, 3",31,1,1,Косметический,1759
95f17d44-253e-4831-90c5-0adba5b314d8,"Р.Гареева, 102 К1",42,1,12,Евроремонт,1639
c8f3b7cc-12c0-420d-8c7e-7c490d791ada,"Карбышева, 12А",71,2,18,Без отделки,1622
12a52195-244c-451e-b1c8-d4dcb9075c4f,"Ноксинский спуск, 8",70,3,8,Косметический,1911
0b3ea3d4-067b-4850-8aa3-cb04f350b446,"Ноксинский спуск, 8",71,3,8,Косметический,1883
23d7af2e-10b9-4b43-9a67-7f7cce19abb2,"Космонавтов, 61Е",43,1,22,Без отделки,1759
2cd30087-2e39-442e-a132-3f840b658124,"Миля, 1",36,1,6,Без отделки,1546
4ea7350b-e9b7-4c8e-ac52-c7b0fece9eca,"Меховщиков, 3",31,1,5,Евроремонт,1638
c2584f9e-7932-4682-9776-2392f4a981a2,"Зорге, 38",34,1,4,Без отделки,1910
55e6dd9b-9d2a-409d-be98-f7e8c55bf331,"Сибирский, 18",31,1,2,Евроремонт,1745
4756807e-55c6-49c7-84dc-304f9c21e7dc,"Пугачевская, 45А",53,3,7,Нет информации,1535
9d3896c4-fa17-4b3d-882f-30a8631ee6cc,"Восстания, 129",64,2,3,Евроремонт,1548
ee495162-d67d-4787-9727-a3852d648045,"Садыковой, 51А",38,1,2,Без отделки,1374
f53e95cc-135a-446d-8e84-7a3f0a6e55dd,"Аббасова, 21А",35,1,5,Без отделки,1789
0bb46909-8e52-4cbc-b69e-17995d55045c,"Аббасова, 23А",34,1,4,Евроремонт,1535
a12fa02e-619a-4c43-9707-a6485985453a,"Лукина, 16",33,1,10,Косметический,1911
74e3bdd9-d3bf-44e6-aa8b-1a127b8175e8,"Победы, 139А К2",67,2,6,Евроремонт,1731
989b031c-8f14-494e-9b2b-2750244429bc,"Ноксинский спуск, 4 К1",41,1,10,Косметический,1609
d0651592-f139-42da-bfc5-7051eb333f50,"Карбышева, 6",69,2,3,Евроремонт,1852
74540153-f4e3-422a-a58d-f48ed7cd494c,"Комарова, 10",29,1,1,Косметический,1852
4226a9d7-d74e-4555-8113-ef0d59a1d069,"Павлюхина, 101",41,2,2,Без отделки,1853
31165a8b-bc42-427d-81c0-4d4d7ebda176,"Курынова, 10 К1",45,2,17,Евроремонт,1731
b49c3f67-50ae-4684-9f80-5b2c08a36f65,"Чистопольская, 61А",75,3,16,Косметический,1498
922a8aaf-9db7-4d71-a30f-c3d14120bb35,"Ноксинский спуск, 27",38,1,3,Косметический,1609
9a56f33b-98ff-4e15-8c2b-ee21181db610,"Касимовых, 6",13,1,9,Косметический,1609
fa4fa512-cab0-4b3d-8d47-a8c474c7661d,"Адоратского, 27",35,1,8,Евроремонт,1731
c02a5b7d-5253-4428-bc01-97941b100afc,"Лукина, 48Ж",57,2,2,Евроремонт,1882
59c5b756-8f76-48fe-94b6-d63b2a41ce02,"Краснококшайская, 84А",48,1,3,Косметический,1433
170f181e-f13d-45bb-a532-595a5bb05aac,"Ямашева, 9",58,2,13,Без отделки,1883
cb4f8d66-274f-42d7-8d1d-be5278c85c69,"Чуйкова, 93",33,1,3,Косметический,1373
cc3b22ae-a1e2-448b-ab59-f5dabc27ae80,"Восстания, 81",43,2,4,Евроремонт,1911
7570f764-9c26-4986-8170-8577edbb4df9,"Гайнутдинова, 26 К2",42,2,1,Евроремонт,1762
16acac48-12f6-460e-9845-0f6871032ae3,"Тэцевская, 4Б",35,1,8,Косметический,1547
63e40fd7-5538-4202-9cc3-ab2287fbf8cb,"Победы, 178А",48,1,2,Без отделки,1535
dd0383d0-df87-4f6a-8f1b-d619d1d69d41,"Ямашева, 17",33,1,4,Косметический,1730
772629c9-30af-4e73-bb7b-45801e1832e1,"Нежметдинова, 11 К2",53,2,9,Без отделки,1789
d7e302ed-4241-4ec0-a28d-a6b99f866726,"Чуйкова, 38",36,1,3,Косметический,1883
c47f9e27-7c95-4f97-86c1-c51f10c85c59,"Губкина, 30В",39,1,7,Косметический,1407
5019523c-41f5-4498-87ac-ac8d08bdf8f0,"Восстания, 82Б",30,1,9,Косметический,1546
5bb7a4d8-59dc-4a56-a50b-23376dfaf3bb,"Завойского, 17",48,2,2,Косметический,1788
50ca2d75-03e5-49bb-b482-2d181c5c0da9,"Танковая, 2",49,1,10,Без отделки,1787
9119082b-93f9-4fbc-bdc0-ba625c138e53,"Ярдем, 25",135,4,9,Без отделки,1818
bde88afb-2fef-47ff-9019-47b532e77dec,"Карбышева, 65",45,1,6,Евроремонт,1498
93776bf6-a19d-486a-b6d9-5a03396926c4,"Горьковское, 2А К3",60,3,3,Без отделки,1789
66fe22d1-f1eb-4931-b07c-45c217f78ec8,"Ямашева, 11",42,2,6,Косметический,1497
7c612102-6504-442f-9322-0e8afe73282d,"Ярдем, 3",64,2,4,Без отделки,1858
82064445-e48c-44cc-bc24-80ba5d1b9931,"Ямашева, 31А",76,3,12,Евроремонт,1608
3e0ff59a-ddc3-4965-b411-0f48780adeb3,"Фучика, 30",34,1,5,Косметический,1401
74088e29-5b82-4007-85c5-60e39a229feb,"Маркса, 39А",158,3,4,Без отделки,1395
bf978e6f-881e-4cb7-9509-e6cb9f33f4c1,"Усманова, 17А",31,1,1,Евроремонт,1578
183a1023-b92b-4bec-a185-d3852064da77,"Ямашева, 87",75,4,5,Без отделки,1789
6d52b645-0632-4c5d-a9fd-030cd652fb85,"Мало-московская, 26",65,2,4,Евроремонт,1911
706ec599-c411-45aa-9495-0015e5406125,"Тинчурина, 19",47,2,4,Евроремонт,1729
c2d70c20-e583-4259-b686-9f1494671997,"Адоратского, 36",60,3,8,Евроремонт,1535
5517ca8a-2c15-4222-8c6f-02d5f19f3175,"Лаврентьева, 10",38,1,5,Косметический,1731
b15d5877-1cfe-4b5a-9b7c-9ef18575ee3a,"Камая, 12",41,1,20,Евроремонт,1536
6f3d9019-1b7f-4547-8d66-e3cff6803c6b,"Урманче, 11Б К3",46,1,2,Евроремонт,1789
081ce3bc-7b43-40a9-a8b6-e2c7daa2a307,"Спортивная, 33",85,3,6,Евроремонт,1911
c34a7466-7116-404f-995d-2642c88249bc,"Зорге, 34",47,1,9,Косметический,1392
64434850-07a1-42a8-8c9a-c7339b5f1a01,"Урманче, 11 К3",45,1,10,Без отделки,1731
5e659589-dc4a-425e-b536-446285b36589,"Гайнутдинова, 26 К2",42,2,1,Евроремонт,1761
501fb854-824f-4af9-89a0-bd23e9851b84,"Четаева, 48",66,3,1,Косметический,1608
0adb47e0-8bcb-4e0c-945d-3a86db83a2b3,"Тэцевская, 4Е",28,1,2,Без отделки,1434
ef993db3-4452-4cc6-b99b-c5eb234316d3,"Красной Позиции, 29А",31,1,4,Косметический,1789
e460f857-bd01-48b5-a165-71a66f2430e7,"25 Октября, 6",33,1,1,Евроремонт,1536
90d0850c-8287-4721-b4cc-6f800a609ceb,"Ямашева, 100",19,1,1,Косметический,1899
3ee01384-e61d-4a15-8a72-2d61c1e7c8e5,"Космонавтов, 61",30,1,9,Косметический,1401
37b78011-2780-47f7-8336-faaefa6fd89b,"Дежнева, 4 К1",23,2,2,Евроремонт,1546
02150020-12f4-4cd1-847d-c8f04fc06f83,"Победы, 139 К2",68,3,9,Без отделки,1723
66921495-5e2d-4777-a6c5-a617a770f930,"Завойского, 25",57,1,1,Евроремонт,1580
75fa999b-457f-431b-a4a0-6ccf397eee3e,"Универсиады, 16",85,3,15,Евроремонт,1731
606b0509-5de1-479b-8ef3-bf81b3146578,"Габишева, 29А",33,1,2,Евроремонт,1435
3897b41d-890d-408d-8238-f4a9bd6afd3d,"Батыршина, 38 К2",30,1,5,Евроремонт,1609
dcd775bb-16c3-4faa-9b3d-d2873cc200ca,"Глушко, 28",34,1,3,Без отделки,1789
e1502068-3ee7-47a3-ac95-4f152b0398b8,"Татарстан, 52",34,1,8,Косметический,1546
5d394bdf-4ba4-4988-ab9b-69aab94e3232,"Терегулова, 14",49,2,2,Без отделки,1686
592a0874-f760-44d6-8f8d-ac899e7b6952,"Чехова, 4В",59,3,2,Евроремонт,1684
bd8fd9a7-ae64-4f3b-884f-2e9d43470222,"Арбузова, 4",17,1,4,Косметический,1479
799d3646-eef4-42a6-8d0a-a195dacf8dce,"Ягодинская, 25",70,2,11,Косметический,1911
9005d205-c318-4e19-8794-fae3c473c956,"Карбышева, 35",23,2,3,Косметический,1409
bec22d3f-fe67-42f1-ab7d-ccdc9b0f2d61,"Такташа, 121",63,2,4,Косметический,1911
c6c3b7a0-5f28-41c1-8990-1ebe7565b6b2,"Аметьевская магистраль, 18 К3",50,2,8,Без отделки,1608
61001273-8cfd-4176-8a9d-45caa84e5b60,"Горьковское, 2А",38,1,10,Без отделки,1547
ba7501e9-9023-45b7-94bb-b06732a555f6,"Аметьевская магистраль, 10",45,2,10,Косметический,1497
027d4461-a69d-4936-9007-ad63d50bffe4,"Батталовых, 20/1",40,1,20,Евроремонт,1747
3bfdb419-7312-4100-af5b-9f21d43e2fdc,"Актайская, 7А",17,1,2,Косметический,1534
dc797c00-3d7e-46a6-8fe5-89b2a8e32eab,"Вахитова, 5 К2",37,1,12,Евроремонт,1433
cd273d2f-cd59-49b8-bda0-943aee3b3266,"Фучика, 82",34,1,5,Косметический,1701
19f46e29-ffa5-4f62-bd25-ee55ba444dcc,"Фучика, 117",37,1,7,Косметический,1534
dd659669-5513-4aa3-9c2a-6b15d4e0a305,"Адоратского, 27А",33,1,3,Без отделки,1882
26094b8a-d1a9-49ab-9835-fcdf3bee53a0,"Тунакова, 43",14,1,1,Евроремонт,1789
12a5a62e-6714-4015-9b01-e3a720b5d54b,"Ф.Амирхана, 14Б",74,2,6,Евроремонт,1883
6726c2c1-1bd0-4a6d-847b-e46d460ab873,"Ф.Амирхана, 2/53",50,2,9,Косметический,1818
dfebd7ff-86fa-48f6-ab77-b250ffd74db5,"Ф.Амирхана, 93",34,1,1,Евроремонт,1731
cc197391-5d37-4091-a9a0-5ff289f4c8ca,"Октябрьская, 10",42,2,1,Косметический,1701
006553c7-9dae-4d45-b2af-faccd57f85ca,"Фучика, 52",38,1,6,Косметический,1883
8167a7b8-e5b0-419d-b026-80f5ff60c344,"Ибрагимова, 37",16,1,3,Косметический,1883
c5842a3d-4a02-4815-945b-db1e6c2c2e8a,"Большая, 108А",34,1,5,Косметический,1580
33828e12-d70b-4300-89b3-033d0c64f4c6,"Товарищеская, 34",59,2,2,Косметический,1401
aca0e82c-0ca6-44f1-a85c-e0a9479cf2e2,"Даурская, 23",31,1,4,Евроремонт,1616
6b887952-7057-4867-9c08-e54b1b802cec,"Аббасова, 7",30,1,7,Евроремонт,1479
7c48ae20-3c19-4255-b8c5-005391219788,"Минская, 12",40,1,5,Косметический,1643
a10f3e7d-2375-4ef0-9652-d0c708d95bbc,"2-я Юго-Западная, 39",70,3,13,Косметический,1608
5f0ae187-de7e-4404-81ef-b3cf4b664f1a,"Назарбаева, 54",31,1,4,Евроремонт,1701
cc5cb571-1ca7-4227-bed6-22036ddf09aa,"Батталовых, 20 К2",34,1,12,Косметический,1731
83a22831-d8fe-4299-ad29-5cbb9aa01980,"Фучика, 69",40,1,7,Евроремонт,1682
4c20f4e4-8edb-4a59-8221-8a4aa2774b43,"Декабристов, 115",35,1,2,Косметический,1817
bb9a4fd3-03d1-49ab-b2a6-fd16b8fc6aa3,"Короленко, 40",19,1,1,Евроремонт,1871
b41719ff-6876-4093-8ee1-1400eee4c801,"Р.Гареева, 105Б",33,1,24,Без отделки,1789
70b1b8e4-06ce-4205-8cbd-3677c2668319,"Коллективная, 29",13,1,3,Косметический,1853
74f987fd-678d-4d95-b47e-994762d1958e,"Б.Галеева, 8А К4",82,3,3,Без отделки,1789
176e59b0-0ad3-447e-8f23-a0e237a87fd0,"Вербная, 1",44,1,14,Евроремонт,1609
cf28b960-bdee-41b3-a5ea-dd54341ea7d6,"Урманче, 8",40,1,7,Нет информации,1433
959e61f6-2eab-4b0a-a99b-f845cabaf5bd,"Тэцевская, 4В",25,1,3,Косметический,1434
ef59a199-b7d8-4b5c-ae9f-0f36953bbb0b,"Восстания, 129",62,2,3,Евроремонт,1547
9aac4a46-2f66-4c80-b2ab-6918de3ae5a4,"Ф.Амирхана, 3",22,1,6,Евроремонт,1789
bbed79a6-7c45-449c-9d59-da071356d39c,"Сафиуллина, 20 К1",35,1,9,Евроремонт,1911
4140b927-18b9-47b3-bfd3-f3ce361c9f71,"Лесгафта, 28А",91,3,1,Косметический,1701
